"FORM ID","DATE START","DATE END","LOCATION ID","LOCATION NAME","COUNTRY NAME","EMERGENCY / POST-EMERGENCY","NUMBER OF PERSONS PER USABLE HANDPUMP / WELL / SPRING","NUMBER OF PERSONS PER USABLE WATER TAP","AVERAGE # LITERS OF POTABLE WATER AVAILABLE PER PERSON PER DAY","% WATER QUALITY TESTS AT NON CHLORINATED WATER COLLECTION LOCATIONS WITH 0 CFU/100ML","% OF WATER QUALITY TESTS AT CHLORINATED COLLECTION LOCATIONS WITH FRC IN THE RANGE 0.2-2MG/L AND TURBIDITY <5NTU5","NUMBER OF PERSONS PER TOILET/LATRINE","NUMBER OF PERSONS PER BATH SHELTER/SHOWER","NUMBER OF PERSONS PER HYGIENE PROMOTER","REFUGEE POPULATION","REPORTING PERIOD - MONTHLY INDICATOR","AVERAGE # L/P/D OF POTABLE WATER COLLECTED AT HOUSEHOLD LEVEL","% HOUSEHOLDS WITH AT LEAST 10 LITERS/PERSON POTABLE WATER STORAGE CAPACITY","% HOUSEHOLDS COLLECTING DRINKING WATER FROM PROTECTED/TREATED SOURCES","% HOUSEHOLDS WITH HOUSEHOLD TOILET/LATRINE","% HOUSEHOLDS REPORTING DEFECATING IN A TOILET","% HOUSEHOLDS WITH ACCESS TO SOAP","% HOUSEHOLDS WITH ACCESS TO SOLID WASTE DISPOSAL FACILITY","REPORTING PERIOD - ANNUAL INDICATOR"
3109417,2019-07-01,2019-07-28,534,"Mai Aini",Ethiopia,Post-emergency,,97,11,100,100,9,0,,15742,2019-07-01,,,,,,,,
3116904,2019-07-01,2019-07-28,535,Melkadida,Ethiopia,Post-emergency,,141,20,,100,18,28,579,34784,2019-07-01,,,,,,,,
3067812,2019-07-01,2019-07-28,4015,Ngueyyiel,Ethiopia,Post-emergency,,135,11,,100,15,16,479,81091,2019-07-01,,,,,,,,
3068139,2019-07-01,2019-07-28,544,Okugo,Ethiopia,Post-emergency,,81,21,,100,16,,451,9929,2019-07-01,,,,,,,,
4186936,2019-07-01,2019-07-28,525,Sherkole,Ethiopia,Post-emergency,,80,18,100,100,7,7,505,10109,2019-07-01,,,,,,,,
3109418,2019-07-01,2019-07-28,529,Shimelba,Ethiopia,Post-emergency,,95,24,100,100,7,20,463,7421,2019-07-01,,,,,,,,
3068152,2019-07-01,2019-07-28,546,Tierkidi,Ethiopia,Post-emergency,,186,14,,100,15,244,1058,58242,2019-07-01,,,,,,,,
4789840,2019-07-01,2019-07-28,540,Tongo,Ethiopia,Post-emergency,,161,18,100,100,8,4,503,10074,2019-07-01,,,,,,,,
4794794,2019-07-01,2019-07-28,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,87,20,100,100,6,6,609,12186,2019-07-01,,,,,,,,
3260911,2019-07-01,2019-07-28,446,Basirma,Iraq,Post-emergency,,,122,100,100,5,4,878,2635,2019-07-01,,,,,,,,
3192688,2019-07-01,2019-07-28,442,Kawergosk,Iraq,Post-emergency,,,124,100,100,4,4,947,7582,2019-07-01,,,,,,,,
3257444,2019-07-01,2019-07-28,444,Qushtapa,Iraq,Post-emergency,,4,109,100,100,4,4,1001,8013,2019-07-01,,,,,,,,
3071836,2019-07-01,2019-07-28,518,Dagahaley,Kenya,Post-emergency,,91,27,69,99,7,,1894,75764,2019-07-01,,,,,,,,
3073906,2019-07-01,2019-07-28,519,Hagadera,Kenya,Post-emergency,,95,22,66,100,5,,1987,79511,2019-07-01,,,,,,,,
3073908,2019-07-01,2019-07-28,520,Ifo,Kenya,Post-emergency,,62,32,66,98,7,,1792,71695,2019-07-01,,,,,,,,
4387627,2019-07-01,2019-07-28,517,Kakuma,Kenya,Post-emergency,,105,19,,84,16,,4665,186622,2019-07-01,,,,,,,,
3117196,2019-07-01,2019-07-28,313,Dzaleka,Malawi,Post-emergency,925,69,7,,0,7,13,135,41110,2019-07-01,,,,,,,,
2362411,2019-07-01,2019-07-28,699,Beldangi,Nepal,Post-emergency,186,20,32,,,,,,5806,2019-07-01,,,,,,,,
3349978,2019-07-01,2019-07-28,4251,Adagom,Nigeria,Post-emergency,,,0,,,72,,,9233,2019-07-01,,,,,,,,
2949990,2019-07-01,2019-07-28,723,Malgagai,Pakistan,Post-emergency,8196,,0,,,10,,,8188,2019-07-01,,,,,,,,
3040419,2019-07-01,2019-07-28,4306,"15 Avril","Republic of Congo",Post-emergency,202,,0,,100,49,,1921,3843,2019-07-01,,,,,,,,
3095057,2019-07-01,2019-07-28,626,Gihembe,Rwanda,Post-emergency,,56,18,,100,19,130,90,12569,2019-07-01,,,,,,,,
3094850,2019-07-01,2019-07-28,629,Kigeme,Rwanda,Post-emergency,,185,12,,,39,128,945,20793,2019-07-01,,,,,,,,
3094841,2019-07-01,2019-07-28,627,Kiziba,Rwanda,Post-emergency,,50,20,100,0,43,173,76,17008,2019-07-01,,,,,,,,
3095051,2019-07-01,2019-07-28,631,Mahama,Rwanda,Post-emergency,,77,19,100,100,17,17,509,61191,2019-07-01,,,,,,,,
3094960,2019-07-01,2019-07-28,630,Mugombwa,Rwanda,Post-emergency,,86,20,,100,24,38,872,10474,2019-07-01,,,,,,,,
3094845,2019-07-01,2019-07-28,628,Nyabiheke,Rwanda,Post-emergency,,96,16,,92,20,125,113,14303,2019-07-01,,,,,,,,
3272103,2019-07-01,2019-07-28,686,"Ajoung Thok","South Sudan",Post-emergency,15,1,24,,89,7,,321,38862,2019-07-01,,,,,,,,
3272102,2019-07-01,2019-07-28,3886,Pamir,"South Sudan",Post-emergency,13,1,17,,80,11,,494,33633,2019-07-01,,,,,,,,
3081875,2019-07-01,2019-07-28,549,Imvepi,Uganda,Post-emergency,5,1,20,50,68,4,4,515,59789,2019-07-01,,,,,,,,
3300728,2019-07-01,2019-07-28,554,"Kyaka II",Uganda,Emergency,,,8,,,8,14,,95185,2019-07-01,,,,,,,,
3040779,2019-07-01,2019-07-28,558,Nakivale,Uganda,Post-emergency,3303,,18,,,6,11,9911,89207,2019-07-01,,,,,,,,
3040925,2019-07-01,2019-07-28,555,Oruchinga,Uganda,Post-emergency,427,559,24,94,100,9,11,2424,7272,2019-07-01,,,,,,,,
3292461,2019-07-01,2019-07-28,551,Palorinya,Uganda,Post-emergency,1,2,18,100,,8,,666,120638,2019-07-01,,,,,,,,
3082798,2019-07-01,2019-07-28,548,"Rhino Camp",Uganda,Post-emergency,5,1,20,60,10,8,17,805,109556,2019-07-01,,,,,,,,
4188856,2019-07-01,2019-07-28,559,Rwamwanja,Uganda,Post-emergency,889,985,12,99,8,6,8,381,69372,2019-07-01,,,,,,,,
3523337,2019-06-03,2019-06-30,463,Auserd,Algeria,Post-emergency,,61,7,100,100,5,4,642,18638,2019-06-01,,,,,,,,
3523310,2019-06-03,2019-06-30,464,Boujdour,Algeria,Post-emergency,,,24,100,100,5,4,331,9601,2019-06-01,,,,,,,,
3523466,2019-06-03,2019-06-30,465,Dakhla,Algeria,Post-emergency,,49,43,,,5,4,374,10870,2019-06-01,,,,,,,,
3523458,2019-06-03,2019-06-30,466,Layounne,Algeria,Post-emergency,,,15,100,100,5,5,1275,25503,2019-06-01,,,,,,,,
3430909,2019-06-03,2019-06-30,467,Smara,Algeria,Post-emergency,,98,20,100,100,5,5,1493,25389,2019-06-01,,,,,,,,
4052528,2019-06-03,2019-06-30,4285,Maicao,Colombia,Emergency,,,17,,,12,14,,350,2019-06-01,,,,,,,,
3145062,2019-06-03,2019-06-30,491,"- Camp de refugies de Lusenda","Democratic Republic of the Congo",Post-emergency,,98,20,,27,16,23,1027,29799,2019-06-01,,,,,,,,
4190667,2019-06-03,2019-06-30,486,Bili,"Democratic Republic of the Congo",Post-emergency,4771,1193,5,,,9,16,2385,9542,2019-06-01,,,,,,,,
4188908,2019-06-03,2019-06-30,660,Boyabo,"Democratic Republic of the Congo",Post-emergency,614,,19,100,,29,35,4295,17182,2019-06-01,,,,,,,,
4188861,2019-06-03,2019-06-30,657,Inke,"Democratic Republic of the Congo",Post-emergency,669,,17,,,32,45,4513,18054,2019-06-01,,,,,,,,
4188910,2019-06-03,2019-06-30,658,Mole,"Democratic Republic of the Congo",Post-emergency,2476,531,19,100,100,23,34,3714,14857,2019-06-01,,,,,,,,
3145064,2019-06-03,2019-06-30,4246,"Mulongué (Baraka)","Democratic Republic of the Congo",Post-emergency,3,1,12,,32,8,8,515,7221,2019-06-01,,,,,,,,
2543399,2019-06-03,2019-06-30,538,"Adi Harush",Ethiopia,Post-emergency,,79,13,100,100,10,31,898,15279,2019-06-01,,,,,,,,
2536325,2019-06-03,2019-06-30,531,Awbarre,Ethiopia,,,,,,,,,,,2019-06-01,,,,,,,,
2536297,2019-06-03,2019-06-30,531,Awbarre,Ethiopia,Post-emergency,,99,22,,33,21,,2230,11151,2019-06-01,,,,,,,,
3079392,2019-06-03,2019-06-30,539,Aysaita,Ethiopia,Post-emergency,,,35,100,100,27,64,3940,19701,2019-06-01,,,,,,,,
2541821,2019-06-03,2019-06-30,543,Bambasi,Ethiopia,Post-emergency,,51,15,100,100,6,6,1167,17516,2019-06-01,,,,,,,,
3079391,2019-06-03,2019-06-30,407,Barahle,Ethiopia,Post-emergency,,99,8,100,100,20,37,1332,17323,2019-06-01,,,,,,,,
2556596,2019-06-03,2019-06-30,533,Bokolmanyo,Ethiopia,Post-emergency,,130,17,,100,39,43,716,42981,2019-06-01,,,,,,,,
2558697,2019-06-03,2019-06-30,541,Buramino,Ethiopia,Post-emergency,,116,13,,100,43,73,1625,42271,2019-06-01,,,,,,,,
2559796,2019-06-03,2019-06-30,429,"Dollo Ado Transit Centre",Ethiopia,Emergency,,,25,,,19,49,,394,2019-06-01,,,,,,,,
2599168,2019-06-03,2019-06-30,527,Fugnido,Ethiopia,Post-emergency,,67,19,0,100,11,36,730,39472,2019-06-01,,,,,,,,
2599199,2019-06-03,2019-06-30,497,"Fugnido 2",Ethiopia,Post-emergency,,46,20,,100,11,17,431,8625,2019-06-01,,,,,,,,
2541823,2019-06-03,2019-06-30,3973,Gure-Shembola,Ethiopia,Post-emergency,,108,12,100,100,13,18,1032,7229,2019-06-01,,,,,,,,
2558692,2019-06-03,2019-06-30,537,Hilaweyn,Ethiopia,Post-emergency,,148,17,,100,50,24,1671,51807,2019-06-01,,,,,,,,
2543395,2019-06-03,2019-06-30,435,Hitsats,Ethiopia,Post-emergency,,98,10,100,100,10,11,754,13588,2019-06-01,,,,,,,,
2599165,2019-06-03,2019-06-30,494,Jewi,Ethiopia,Post-emergency,,112,18,,100,9,25,856,51409,2019-06-01,,,,,,,,
2524752,2019-06-03,2019-06-30,530,Kebribeyah,Ethiopia,Post-emergency,,630,12,,50,8,,2809,14047,2019-06-01,,,,,,,,
2558357,2019-06-03,2019-06-30,536,Kobe,Ethiopia,Post-emergency,,163,19,,100,20,28,804,48275,2019-06-01,,,,,,,,
2599163,2019-06-03,2019-06-30,450,Kule,Ethiopia,Post-emergency,,130,18,,100,12,26,535,42313,2019-06-01,,,,,,,,
2543398,2019-06-03,2019-06-30,534,"Mai Aini",Ethiopia,Post-emergency,,97,14,100,100,9,25,828,15742,2019-06-01,,,,,,,,
2557593,2019-06-03,2019-06-30,535,Melkadida,Ethiopia,Post-emergency,,141,20,,100,18,28,579,34784,2019-06-01,,,,,,,,
2599170,2019-06-03,2019-06-30,4015,Ngueyyiel,Ethiopia,Post-emergency,,134,11,,100,16,16,475,80781,2019-06-01,,,,,,,,
2599189,2019-06-03,2019-06-30,544,Okugo,Ethiopia,Post-emergency,,73,20,,100,27,,442,9735,2019-06-01,,,,,,,,
2536326,2019-06-03,2019-06-30,532,Sheder,Ethiopia,Post-emergency,,86,6,,17,12,,2000,10002,2019-06-01,,,,,,,,
2541816,2019-06-03,2019-06-30,525,Sherkole,Ethiopia,Post-emergency,,90,20,100,100,7,7,550,11017,2019-06-01,,,,,,,,
2543396,2019-06-03,2019-06-30,529,Shimelba,Ethiopia,Post-emergency,,95,18,100,100,6,20,463,7421,2019-06-01,,,,,,,,
2599172,2019-06-03,2019-06-30,546,Tierkidi,Ethiopia,Post-emergency,,163,12,,100,13,213,925,50877,2019-06-01,,,,,,,,
2541818,2019-06-03,2019-06-30,540,Tongo,Ethiopia,Post-emergency,,176,18,100,100,9,5,610,12219,2019-06-01,,,,,,,,
2541822,2019-06-03,2019-06-30,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,43,21,100,100,7,7,653,13076,2019-06-01,,,,,,,,
2360515,2019-06-03,2019-06-30,445,Arbat,Iraq,Post-emergency,,4,124,100,100,4,4,1801,9005,2019-06-01,,,,,,,,
3258371,2019-06-03,2019-06-30,446,Basirma,Iraq,Post-emergency,,,113,100,100,5,4,882,2647,2019-06-01,,,,,,,,
3192685,2019-06-03,2019-06-30,442,Kawergosk,Iraq,Post-emergency,,4,119,100,100,4,4,947,7577,2019-06-01,,,,,,,,
3159704,2019-06-03,2019-06-30,444,Qushtapa,Iraq,Post-emergency,,4,110,100,100,4,4,993,7950,2019-06-01,,,,,,,,
3073911,2019-06-03,2019-06-30,518,Dagahaley,Kenya,Post-emergency,,90,27,72,100,7,,1885,75415,2019-06-01,,,,,,,,
3073913,2019-06-03,2019-06-30,519,Hagadera,Kenya,Post-emergency,,95,23,59,100,5,,1989,79560,2019-06-01,,,,,,,,
3073932,2019-06-03,2019-06-30,520,Ifo,Kenya,Post-emergency,,61,29,72,100,7,,1769,70799,2019-06-01,,,,,,,,
4387619,2019-06-03,2019-06-30,517,Kakuma,Kenya,Post-emergency,,106,19,,100,16,,3659,186622,2019-06-01,,,,,,,,
2558351,2019-06-03,2019-06-30,313,Dzaleka,Malawi,Post-emergency,1,10,7,,,7,13,130,39770,2019-06-01,,,,,,,,
3349977,2019-06-03,2019-06-30,4251,Adagom,Nigeria,Post-emergency,,,0,,100,72,,,9198,2019-06-01,,,,,,,,
2876579,2019-06-03,2019-06-30,4308,Bouemba,"Republic of Congo",Emergency,,,14,,,20,20,,1358,2019-06-01,,,,,,,,
2876584,2019-06-03,2019-06-30,4307,Ikpembele,"Republic of Congo",Post-emergency,312,,12,,73,110,94,,1316,2019-06-01,,,,,,,,
3095056,2019-06-03,2019-06-30,626,Gihembe,Rwanda,Post-emergency,,58,20,,100,20,134,99,12957,2019-06-01,,,,,,,,
3094853,2019-06-03,2019-06-30,629,Kigeme,Rwanda,Post-emergency,,187,12,100,100,39,129,955,21030,2019-06-01,,,,,,,,
3094844,2019-06-03,2019-06-30,627,Kiziba,Rwanda,Post-emergency,,50,20,,67,43,174,76,17055,2019-06-01,,,,,,,,
3095050,2019-06-03,2019-06-30,631,Mahama,Rwanda,Post-emergency,,76,19,100,100,17,17,504,60504,2019-06-01,,,,,,,,
3094962,2019-06-03,2019-06-30,630,Mugombwa,Rwanda,Post-emergency,,86,20,,100,24,38,869,10435,2019-06-01,,,,,,,,
3094847,2019-06-03,2019-06-30,628,Nyabiheke,Rwanda,Post-emergency,,96,16,,98,20,125,113,14289,2019-06-01,,,,,,,,
2371301,2019-06-03,2019-06-30,686,"Ajoung Thok","South Sudan",Post-emergency,11,1,25,,86,7,,319,38640,2019-06-01,,,,,,,,
2561314,2019-06-03,2019-06-30,680,Doro,"South Sudan",Post-emergency,14,1,19,,100,16,,503,60916,2019-06-01,,,,,,,,
2601894,2019-06-03,2019-06-30,680,Doro,"South Sudan",Post-emergency,14,1,21,,100,16,,503,60916,2019-06-01,,,,,,,,
2601897,2019-06-03,2019-06-30,681,Gendrassa,"South Sudan",Post-emergency,250,103,25,,100,8,,501,17535,2019-06-01,,,,,,,,
2561362,2019-06-03,2019-06-30,681,Gendrassa,"South Sudan",Post-emergency,4,1,21,,100,8,,501,17535,2019-06-01,,,,,,,,
2561364,2019-06-03,2019-06-30,682,Kaya,"South Sudan",Post-emergency,,1,33,,100,13,,505,23238,2019-06-01,,,,,,,,
3272098,2019-06-03,2019-06-30,3886,Pamir,"South Sudan",Post-emergency,13,1,17,,71,11,,492,33483,2019-06-01,,,,,,,,
2561310,2019-06-03,2019-06-30,678,"Yusuf Batil","South Sudan",Post-emergency,26,1,26,,100,13,,497,45763,2019-06-01,,,,,,,,
2601863,2019-06-03,2019-06-30,678,"Yusuf Batil","South Sudan",Post-emergency,26,1,21,,100,13,,502,45763,2019-06-01,,,,,,,,
2540289,2019-06-03,2019-06-30,557,Ikafe,Uganda,Post-emergency,1850,194,17,,100,8,8,888,223939,2019-06-01,,,,,,,,
2367825,2019-06-03,2019-06-30,554,"Kyaka II",Uganda,Emergency,,,8,,,8,14,,94567,2019-06-01,,,,,,,,
2385046,2019-06-03,2019-06-30,558,Nakivale,Uganda,Post-emergency,3303,825,17,89,98,6,11,9911,89207,2019-06-01,,,,,,,,
2500026,2019-06-03,2019-06-30,555,Oruchinga,Uganda,Post-emergency,472,617,22,94,100,10,13,891,8027,2019-06-01,,,,,,,,
2845364,2019-06-03,2019-06-30,551,Palorinya,Uganda,Post-emergency,1,2,8,,,8,7,656,118773,2019-06-01,,,,,,,,
4188858,2019-06-03,2019-06-30,559,Rwamwanja,Uganda,Post-emergency,900,973,12,99,8,6,8,376,68492,2019-06-01,,,,,,,,
2569486,2019-06-03,2019-06-30,365,Tongogara,Zimbabwe,Emergency,,,11,,,8,,,13009,2019-06-01,,,,,,,,
3523336,2019-04-29,2019-06-02,463,Auserd,Algeria,Post-emergency,,61,17,100,100,5,4,642,18638,2019-05-01,,,,,,,,
3523309,2019-04-29,2019-06-02,464,Boujdour,Algeria,Post-emergency,,,23,100,100,5,4,331,9601,2019-05-01,,,,,,,,
3523465,2019-04-29,2019-06-02,465,Dakhla,Algeria,Post-emergency,,49,37,100,100,5,4,374,10870,2019-05-01,,,,,,,,
3523457,2019-04-29,2019-06-02,466,Layounne,Algeria,Post-emergency,,,12,100,100,5,5,1275,25503,2019-05-01,,,,,,,,
3430908,2019-04-29,2019-06-02,467,Smara,Algeria,Post-emergency,,98,10,100,100,5,5,1493,25389,2019-05-01,,,,,,,,
3264673,2019-04-29,2019-06-02,625,Minawao,Cameroon,Post-emergency,3,1,5,82,100,26,27,711,58315,2019-05-01,,,,,,,,
3266277,2019-04-29,2019-06-02,625,Minawao,Cameroon,Post-emergency,3,1,11,,41,26,27,711,58315,2019-05-01,,,,,,,,
3270162,2019-04-29,2019-06-02,625,Minawao,Cameroon,Post-emergency,3,1,10,,67,26,27,711,58315,2019-05-01,,,,,,,,
4052527,2019-04-29,2019-06-02,4285,Maicao,Colombia,Emergency,,,14,,,12,14,,350,2019-05-01,,,,,,,,
3114916,2019-04-29,2019-06-02,491,"- Camp de refugies de Lusenda","Democratic Republic of the Congo",Post-emergency,,98,21,,27,16,23,1021,29609,2019-05-01,,,,,,,,
4190666,2019-04-29,2019-06-02,486,Bili,"Democratic Republic of the Congo",Post-emergency,4771,1193,6,,,9,16,2385,9542,2019-05-01,,,,,,,,
4188907,2019-04-29,2019-06-02,660,Boyabo,"Democratic Republic of the Congo",Post-emergency,614,,19,100,,29,35,4295,17182,2019-05-01,,,,,,,,
4188852,2019-04-29,2019-06-02,657,Inke,"Democratic Republic of the Congo",Post-emergency,901,,13,,,31,45,4507,18029,2019-05-01,,,,,,,,
4188909,2019-04-29,2019-06-02,658,Mole,"Democratic Republic of the Congo",Post-emergency,4952,531,13,100,100,23,34,3714,14857,2019-05-01,,,,,,,,
3145063,2019-04-29,2019-06-02,4246,"Mulongué (Baraka)","Democratic Republic of the Congo",Post-emergency,3,1,13,,28,7,8,485,6791,2019-05-01,,,,,,,,
2543389,2019-04-29,2019-06-02,538,"Adi Harush",Ethiopia,Post-emergency,,88,15,100,100,11,35,850,17000,2019-05-01,,,,,,,,
2536340,2019-04-29,2019-06-02,531,Awbarre,Ethiopia,Post-emergency,,104,20,,50,22,,2378,11894,2019-05-01,,,,,,,,
3079388,2019-04-29,2019-06-02,539,Aysaita,Ethiopia,Post-emergency,,141,17,100,100,26,67,3810,19050,2019-05-01,,,,,,,,
2541812,2019-04-29,2019-06-02,543,Bambasi,Ethiopia,Post-emergency,,,15,,100,6,6,1167,17516,2019-05-01,,,,,,,,
3079386,2019-04-29,2019-06-02,407,Barahle,Ethiopia,Post-emergency,,99,8,100,100,20,37,1154,17323,2019-05-01,,,,,,,,
2556597,2019-04-29,2019-06-02,533,Bokolmanyo,Ethiopia,Post-emergency,,130,17,,100,39,43,716,42981,2019-05-01,,,,,,,,
2558696,2019-04-29,2019-06-02,541,Buramino,Ethiopia,Post-emergency,,116,13,,100,43,73,1625,42271,2019-05-01,,,,,,,,
2559795,2019-04-29,2019-06-02,429,"Dollo Ado Transit Centre",Ethiopia,Emergency,,,18,,,27,69,,554,2019-05-01,,,,,,,,
2304745,2019-04-29,2019-06-02,527,Fugnido,Ethiopia,Post-emergency,,67,19,,100,11,36,730,39472,2019-05-01,,,,,,,,
2304747,2019-04-29,2019-06-02,497,"Fugnido 2",Ethiopia,Post-emergency,,46,20,,100,11,6,431,8625,2019-05-01,,,,,,,,
2541815,2019-04-29,2019-06-02,3973,Gure-Shembola,Ethiopia,Post-emergency,,936,17,100,100,11,18,803,7229,2019-05-01,,,,,,,,
2558691,2019-04-29,2019-06-02,537,Hilaweyn,Ethiopia,Post-emergency,,148,17,,100,50,24,1671,51807,2019-05-01,,,,,,,,
2543386,2019-04-29,2019-06-02,435,Hitsats,Ethiopia,Post-emergency,,98,8,100,100,10,10,681,13637,2019-05-01,,,,,,,,
2295189,2019-04-29,2019-06-02,494,Jewi,Ethiopia,Post-emergency,,112,18,,100,9,25,856,51409,2019-05-01,,,,,,,,
2558356,2019-04-29,2019-06-02,536,Kobe,Ethiopia,Post-emergency,,163,17,,100,20,28,804,48275,2019-05-01,,,,,,,,
2543388,2019-04-29,2019-06-02,534,"Mai Aini",Ethiopia,Post-emergency,,93,16,100,100,9,25,749,15742,2019-05-01,,,,,,,,
2557500,2019-04-29,2019-06-02,535,Melkadida,Ethiopia,Post-emergency,,142,21,,100,17,28,579,34784,2019-05-01,,,,,,,,
2295191,2019-04-29,2019-06-02,4015,Ngueyyiel,Ethiopia,Post-emergency,,,10,,100,16,16,475,80781,2019-05-01,,,,,,,,
2295193,2019-04-29,2019-06-02,544,Okugo,Ethiopia,Post-emergency,,73,20,,100,27,,442,9735,2019-05-01,,,,,,,,
2536511,2019-04-29,2019-06-02,532,Sheder,Ethiopia,Post-emergency,,90,20,,29,14,,2178,10893,2019-05-01,,,,,,,,
2541809,2019-04-29,2019-06-02,525,Sherkole,Ethiopia,Post-emergency,,93,23,100,100,7,5,612,11017,2019-05-01,,,,,,,,
2543387,2019-04-29,2019-06-02,529,Shimelba,Ethiopia,Post-emergency,,95,20,100,100,6,20,463,7421,2019-05-01,,,,,,,,
2295196,2019-04-29,2019-06-02,546,Tierkidi,Ethiopia,Post-emergency,,146,11,,100,13,213,942,50877,2019-05-01,,,,,,,,
2541810,2019-04-29,2019-06-02,540,Tongo,Ethiopia,Post-emergency,,176,16,100,100,9,5,939,12219,2019-05-01,,,,,,,,
2541813,2019-04-29,2019-06-02,496,"Tsore Camp (Assosa)",Ethiopia,Post-emergency,,96,21,100,100,7,7,653,13076,2019-05-01,,,,,,,,
2399675,2019-04-29,2019-06-02,445,Arbat,Iraq,Post-emergency,,4,110,100,100,4,4,,9000,2019-05-01,,,,,,,,
2825586,2019-04-29,2019-06-02,446,Basirma,Iraq,Post-emergency,,5,90,100,100,5,4,952,2857,2019-05-01,,,,,,,,
2602183,2019-04-29,2019-06-02,442,Kawergosk,Iraq,Post-emergency,,4,93,100,100,4,4,979,7839,2019-05-01,,,,,,,,
2825483,2019-04-29,2019-06-02,444,Qushtapa,Iraq,Post-emergency,,4,75,100,100,4,4,909,8186,2019-05-01,,,,,,,,
3074062,2019-04-29,2019-06-02,518,Dagahaley,Kenya,Post-emergency,,91,26,75,100,7,,1894,75785,2019-05-01,,,,,,,,
3074063,2019-04-29,2019-06-02,519,Hagadera,Kenya,Post-emergency,,95,26,70,100,5,,1998,79957,2019-05-01,,,,,,,,
3074064,2019-04-29,2019-06-02,520,Ifo,Kenya,Post-emergency,,61,33,69,100,7,,1775,71009,2019-05-01,,,,,,,,
